YEAR,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-3031,Financial managers,,2800,4.6,,,48.96,101830,1.5,28.63,36.29,44.93,56.83,#,59540,75480,93440,118210,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-3041,Compensation and benefits managers,,170,7.6,,,41.16,85620,2.5,23.18,32.87,39.89,47.93,61.1,48220,68370,82980,99690,127100,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-3042,Training and development managers,,190,16.3,,,39.54,82230,8.2,21.61,27.21,38.49,46.15,55.74,44950,56600,80070,95990,115940,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-3049,"Human resources managers, all other",,690,6.1,,,42.94,89310,2.2,25.33,32.98,40.88,50.94,64.88,52690,68600,85020,105960,134950,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-3051,Industrial production managers,,1690,6,,,42.43,88250,2.1,24.48,29.57,38.58,51.58,65.77,50910,61510,80240,107300,136810,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-3061,Purchasing managers,,620,8.2,,,40.3,83830,1.3,26.28,31.96,39.23,46.29,56.75,54660,66480,81610,96280,118040,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-3071,"Transportation, storage, and distribution managers",,830,10.8,,,36.46,75840,1.7,21.82,28.48,34.84,44.01,53.49,45380,59230,72470,91550,111250,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9021,Construction managers,,2340,12.5,,,36.63,76200,4.4,23.03,26.82,36,43.97,54.2,47890,55780,74890,91460,112740,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9031,"Education administrators, preschool and child care center/program",,400,25.3,,,18.19,37840,5.9,12.83,14.99,16.9,21.28,26.33,26680,31180,35140,44250,54760,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9032,"Education administrators, elementary and secondary school",,1330,3.9,,,*,79140,2,*,*,*,*,*,46450,69500,83840,93110,103290,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9033,"Education administrators, postsecondary",,550,9.3,,,36.64,76210,5.1,18.83,25.07,33.49,44.19,57.49,39160,52150,69660,91910,119590,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9039,"Education administrators, all other",,90,25.5,,,31.59,65710,6.5,15.98,22.74,33.07,41.27,45.27,33240,47290,68780,85840,94170,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9051,Food service managers,,1300,10.3,,,22.33,46450,3.1,14.73,17.8,21.28,26.38,31.99,30630,37020,44260,54870,66530,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9061,Funeral directors,,90,46.9,,,26.51,55140,8.3,18.91,21.89,24.81,27.51,38.53,39320,45540,51600,57230,80150,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9081,Lodging managers,,260,9.3,,,23.45,48770,3.1,14.45,17.23,20.65,26.81,38.64,30050,35840,42960,55760,80360,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9111,Medical and health services managers,,1510,5.4,,,45.1,93800,3.1,22.89,31.1,40.44,53.31,#,47610,64690,84120,110890,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9121,Natural sciences managers,,540,7.3,,,46.3,96300,1.7,32.91,39.6,45.57,53.99,61.29,68460,82360,94780,112310,127480,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9131,Postmasters and mail superintendents,,70,0,,,31,64470,1.4,22.49,26.79,31.69,36.29,39.06,46770,55720,65910,75490,81240,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9141,"Property, real estate, and community association managers",,1680,10.1,,,22.23,46240,4.4,10.68,14.7,20.25,26.93,36.69,22220,30570,42110,56020,76310,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9151,Social and community service managers,,890,8.1,,,25.83,53730,2.7,14.98,19.25,24.97,31.07,39.13,31160,40040,51940,64620,81400,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",11-9199,"Managers, all other",,4520,8.9,,,38.48,80040,1.5,21.46,28.25,37.31,46.7,57.42,44650,58750,77600,97140,119440,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-0000,Business and financial operations occupations,major,48190,3.1,,,27.18,56540,1.1,15.3,19.16,24.52,32.25,41.65,31830,39850,50990,67090,86640,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1022,"Wholesale and retail buyers, except farm products",,2060,21.5,,,23.15,48150,2.8,14.03,16.65,20.67,26.58,33.78,29190,34630,42990,55290,70270,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1023,"Purchasing agents, except wholesale, retail, and farm products",,2170,5.3,,,25.01,52030,1.3,15.95,19.22,24.27,29.87,36.08,33180,39990,50480,62120,75040,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1031,"Claims adjusters, examiners, and investigators",,3110,14.1,,,24.28,50510,2.7,15.73,19.37,23.68,27.75,33.77,32710,40290,49260,57730,70230,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1041,"Compliance officers, except agriculture, construction, health and safety, and transportation",,1400,3.4,,,22.6,47020,5.1,13.01,14.65,21.35,28.32,35.44,27060,30480,44420,58910,73720,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1051,Cost estimators,,2030,7.3,,,26.74,55610,1.9,16.7,20.18,25.66,31.86,39.23,34740,41980,53370,66270,81600,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1061,Emergency management specialists,,60,17,,,31.65,65840,3.2,17.33,24.86,31.43,39.17,45.94,36040,51700,65380,81480,95550,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1071,"Employment, recruitment, and placement specialists",,1340,10.5,,,23.77,49440,4.2,13.54,15.67,19.64,27.45,38.41,28160,32600,40860,57090,79890,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1072,"Compensation, benefits, and job analysis specialists",,850,11.4,,,22.89,47600,3,14.77,17.32,21.76,26.88,33.57,30730,36030,45250,55910,69830,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1073,Training and development specialists,,1490,6.6,,,25.01,52030,2.6,13.35,17.71,23.67,31.21,39.84,27770,36840,49220,64920,82860,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1079,"Human resources, training, and labor relations specialists, all other",,2530,5.5,,,28.44,59160,1.7,18.05,21.31,27.13,34.7,42.3,37530,44320,56420,72170,87980,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1081,Logisticians,,440,6.8,,,29.76,61910,1.5,20.07,23.63,28.44,35.15,42.39,41750,49150,59140,73120,88180,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1111,Management analysts,,2060,9.5,,,32.41,67420,6,17.08,23.59,30.4,38.93,49.97,35520,49060,63240,80970,103940,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1121,Meeting and convention planners,,440,31.9,,,18.8,39100,4.1,12.49,14.31,18.56,21.84,26.49,25970,29760,38600,45430,55100,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-1199,"Business operations specialists, all other",,9450,9.1,,,25.48,53000,1.1,15.4,18.77,22.92,30.97,40.1,32020,39040,47680,64420,83400,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2011,Accountants and auditors,,7670,4.7,,,28.92,60150,3.7,17.09,20.98,26.2,33.72,42.85,35560,43650,54490,70130,89130,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2021,Appraisers and assessors of real estate,,770,21.5,,,28.46,59190,7.6,15.27,19.19,23.55,30.66,44.63,31750,39900,48980,63770,92830,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2031,Budget analysts,,390,6.7,,,28.43,59130,1.1,20.67,23.96,27.9,33.13,37.89,42990,49830,58020,68910,78810,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2041,Credit analysts,,390,13.5,,,27.15,56480,3,15.84,19.96,25.22,32.5,41.9,32950,41520,52470,67600,87160,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2051,Financial analysts,,1330,13.2,,,35.93,74730,5,19.39,23.78,31.31,40.69,60.6,40330,49460,65130,84630,126040,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2052,Personal financial advisors,,650,25.3,,,33.92,70560,11.9,16.58,20.41,24.38,35.49,#,34480,42450,50710,73810,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2053,Insurance underwriters,,740,17.8,,,28.01,58260,2.9,17.44,21.11,26.96,33.92,41.36,36280,43920,56080,70540,86030,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2061,Financial examiners,,80,8.5,,,34.39,71540,4.9,19.01,23.32,31.54,43.45,56.34,39530,48500,65600,90380,117180,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2071,Loan counselors,,140,19.1,,,18.06,37570,2.6,13.45,15.25,17.34,20.3,23.15,27980,31720,36070,42230,48140,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2072,Loan officers,,4220,6.1,,,31.93,66410,3.9,14.71,18.27,25.66,37.5,59.58,30600,38000,53370,78000,123920,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2081,"Tax examiners, collectors, and revenue agents",,350,0,,,26.54,55210,1.3,16.38,19.41,24.11,33.05,42.84,34070,40360,50150,68740,89110,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2082,Tax preparers,,400,27.5,,,18.53,38530,7.8,10.47,13.29,19.16,23.59,26.71,21780,27640,39850,49080,55560,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",13-2099,"Financial specialists, all other",,1390,12,,,26.08,54240,3.5,15.13,19.09,24.92,31.19,39.19,31480,39720,51840,64870,81510,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-0000,Computer and mathematical occupations,major,26500,7.4,,,34.24,71220,1.4,18.1,24.4,33.02,42.66,52.17,37650,50760,68690,88740,108520,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-1021,Computer programmers,,2500,7.1,,,34.16,71060,4.1,17.76,23.49,32.13,40.52,53.2,36940,48870,66820,84280,110660,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-1031,"Computer software engineers, applications",,6270,16.7,,,42.42,88230,1.7,27.37,33.12,41.33,49.27,58.97,56940,68890,85970,102470,122650,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-1032,"Computer software engineers, systems software",,2360,21.1,,,44.54,92630,1.6,31.32,37.04,43.62,52.09,59.95,65140,77050,90720,108350,124710,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-1041,Computer support specialists,,4090,4.7,,,21.41,44540,1.1,13.01,16.23,20.48,25.93,31.64,27060,33760,42590,53940,65820,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-1051,Computer systems analysts,,2390,6.2,,,34.21,71160,1.3,22.79,27.34,33.36,40.25,46.86,47410,56860,69390,83720,97470,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-1061,Database administrators,,930,10.2,,,33.26,69190,1.6,20.82,26.7,33.3,40.44,46.37,43300,55530,69260,84120,96450,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-1071,Network and computer systems administrators,,2290,4.3,,,29.76,61910,1.1,18.65,23.14,29.17,35.91,42.75,38790,48140,60670,74700,88920,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-1081,Network systems and data communications analysts,,1920,13.4,,,30.34,63100,2.2,18.76,24.04,29.87,36.98,43.58,39030,50000,62120,76910,90640,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-1099,"Computer specialists, all other",,2800,7.9,,,32.13,66830,2.2,17.99,23.18,31.5,40.73,47.99,37420,48210,65530,84730,99810,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-2011,Actuaries,,100,38.6,,,51.12,106330,6.5,25.71,32.81,44.33,62.06,#,53470,68250,92200,129070,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-2031,Operations research analysts,,350,32.4,,,31.1,64690,3.5,18.22,22.7,29.74,39.5,46.45,37900,47210,61850,82160,96610,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",15-2041,Statisticians,,320,19.1,,,29.13,60590,2.8,19.64,22.95,27.25,34.54,42.54,40840,47740,56690,71840,88480,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-1011,"Architects, except landscape and naval",,1460,6.6,,,28.47,59210,2.9,16.24,20.94,27.05,33.28,42.51,33780,43560,56260,69220,88410,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-1012,Landscape architects,,270,31.6,,,27.9,58030,4.3,15.33,19.47,27.13,35.01,42.55,31890,40490,56430,72820,88510,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-1021,Cartographers and photogrammetrists,,210,16.4,,,26.51,55140,3.6,17.85,20.21,24.6,31.96,40.66,37120,42040,51180,66480,84580,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-1022,Surveyors,,310,11.7,,,32.47,67540,2.2,21.3,26.52,33.3,39.09,43.91,44310,55160,69270,81300,91330,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-2011,Aerospace engineers,,30,16,,,33.6,69890,4.8,22.29,27.68,34.72,39.3,44.36,46370,57570,72210,81750,92270,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-2031,Biomedical engineers,,40,17.1,,,39.06,81250,9.1,23.32,25.63,31.51,47.4,64.73,48500,53310,65540,98600,134640,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-2051,Civil engineers,,2400,7,,,33.11,68870,1.7,21.95,26.15,32.23,39.41,45.91,45660,54390,67030,81980,95500,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-2071,Electrical engineers,,1060,10.8,,,41.49,86310,7.6,24.73,31.02,38.16,45.93,64.71,51430,64530,79360,95530,134600,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-2072,"Electronics engineers, except computer",,1250,14,,,39.16,81460,2.6,24.13,30.09,37.08,49.95,58.27,50190,62590,77130,103890,121200,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-2081,Environmental engineers,,520,21.7,,,32.2,66980,6.2,21.07,23.73,30.26,39.93,46.76,43830,49350,62930,83060,97260,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-2141,Mechanical engineers,,1810,7.5,,,34.42,71590,2.4,22.23,26.79,33.47,40.71,47.97,46230,55720,69620,84670,99780,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-2199,"Engineers, all other",,950,10,,,37.85,78740,2.6,22.88,29.59,37.32,45.06,53.89,47600,61540,77630,93720,112090,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-3011,Architectural and civil drafters,,1090,14.5,,,20.19,41990,2.4,14.56,16.36,19.24,23.83,28.17,30280,34020,40010,49560,58590,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-3012,Electrical and electronics drafters,,260,15.2,,,22.95,47740,3.8,13.73,18.51,21.44,27.17,34.97,28550,38500,44600,56500,72740,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-3013,Mechanical drafters,,770,15.3,,,23.28,48430,1.9,16.36,19.52,23.26,27.27,30.71,34040,40600,48390,56730,63880,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-3019,"Drafters, all other",,290,30.6,,,22.73,47280,5.1,14.53,16.87,20.09,25.68,38.91,30220,35080,41790,53420,80940,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-3022,Civil engineering technicians,,560,4.1,,,23.39,48650,2.3,16.29,19.57,23.79,27.21,30.49,33890,40700,49470,56600,63420,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-3023,Electrical and electronic engineering technicians,,2970,16.4,,,21.75,45240,2.7,12.57,15.48,21.23,26.71,32.42,26150,32210,44150,55550,67420,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-3024,Electro-mechanical technicians,,270,17,,,23.36,48580,4.7,16.09,18.17,21.59,27.35,35.01,33470,37790,44910,56890,72820,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-3025,Environmental engineering technicians,,170,31.5,,,22.49,46780,3.6,15.82,17.46,22.68,26.53,29.84,32910,36320,47180,55190,62060,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-3027,Mechanical engineering technicians,,440,23.7,,,25.08,52160,3.4,15.79,20.42,25.02,29.08,35.93,32850,42480,52050,60480,74740,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-3029,"Engineering technicians, except drafters, all other",,810,8.5,,,23.07,47980,2.6,13.71,16.5,22.18,28.31,35.07,28520,34310,46130,58880,72950,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",17-3031,Surveying and mapping technicians,,780,15.6,,,19.03,39590,3.6,12.56,14.82,18.81,22.68,26.86,26130,30830,39130,47180,55870,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-0000,"Life, physical, and social science occupations",major,11360,5.7,,,28.43,59140,2.9,14.57,18.75,26.24,34.74,45.81,30300,39010,54580,72260,95280,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-1012,Food scientists and technologists,,60,17,,,19.68,40930,5.6,14.03,16.18,19.24,22.42,26.64,29190,33650,40020,46630,55410,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-1013,Soil and plant scientists,,220,35.6,,,29.87,62120,6.3,21.78,24.71,28.31,35.52,38.86,45310,51390,58890,73880,80820,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-1022,Microbiologists,,60,8.9,,,26.41,54930,10.3,17.21,19.84,22.6,27.16,44.46,35800,41270,47000,56490,92470,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-1023,Zoologists and wildlife biologists,,830,9.1,,,29.38,61100,4,19.96,23.79,27.73,32.89,40.74,41510,49490,57690,68410,84750,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-1029,"Biological scientists, all other",,260,10.9,,,32.53,67670,2.3,19.17,25.83,32.6,38.05,47.51,39860,53720,67810,79150,98830,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-1031,Conservation scientists,,**,**,,,33.23,69130,5.3,14.69,21.43,31.18,41.39,60.01,30570,44580,64850,86080,124820,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-1032,Foresters,,100,22.4,,,32.08,66740,5.7,19.55,23.6,29.44,38.15,49,40670,49090,61240,79350,101920,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-1041,Epidemiologists,,70,24.7,,,28.88,60080,4.5,15.87,23.84,28.47,34.53,41.31,33020,49580,59220,71820,85930,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-1099,"Life scientists, all other",,120,26.1,,,31.39,65290,6.9,18.08,25.11,29.69,37.85,50.64,37600,52230,61760,78720,105340,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-2012,Physicists,,30,37.5,,,69.08,143680,12.7,26.49,48.03,#,#,#,55090,99910,#,#,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-2021,Atmospheric and space scientists,,30,4.4,,,44.28,92090,6.5,32.17,36.74,42.37,48.2,62.32,66910,76420,88120,100260,129630,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-2031,Chemists,,250,18.5,,,26.93,56010,4.4,18.14,20.44,24.21,31.21,42.23,37730,42520,50360,64920,87840,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-2032,Materials scientists,,**,**,,,29.22,60770,8.5,22.86,23.93,25.69,27.43,52.39,47560,49770,53440,57060,108970,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-2041,"Environmental scientists and specialists, including health",,670,9.5,,,29.83,62040,3.1,20.12,24.6,28.57,34.64,43.72,41840,51160,59420,72050,90940,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-2042,"Geoscientists, except hydrologists and geographers",,190,26,,,33.54,69760,2.8,21.5,25.04,32.9,40.29,48.7,44720,52090,68430,83800,101290,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-2043,Hydrologists,,140,11.9,,,36.09,75070,2.8,24.54,30.25,37.47,43.28,46.87,51040,62910,77930,90030,97500,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-2099,"Physical scientists, all other",,140,11.3,,,34.47,71700,6.4,17.81,24.96,34.09,44.9,53.35,37040,51910,70900,93390,110960,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-3011,Economists,,210,20.5,,,35.44,73710,3.8,23.5,28.44,34.53,43.06,48.6,48870,59150,71830,89560,101090,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-3022,Survey researchers,,220,22.2,,,17.66,36740,10.6,9.52,12.65,15.95,19.99,31.78,19800,26310,33170,41570,66110,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-3031,"Clinical, counseling, and school psychologists",,720,4.6,,,34.93,72640,10.1,18.53,23.67,30.6,36.8,65.91,38540,49230,63660,76540,137090,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-3039,"Psychologists, all other",,60,33.3,,,35.62,74090,4.5,9.46,31.71,39.57,44.35,47.76,19680,65960,82310,92250,99340,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-3051,Urban and regional planners,,960,13.2,,,30.75,63950,1.8,22.02,25.83,30.43,35.01,41.14,45810,53720,63290,72820,85560,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-3091,Anthropologists and archeologists,,70,42.7,,,25.71,53480,5.3,16.37,18.68,21.24,30.11,44.35,34050,38860,44180,62640,92240,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-3099,"Social scientists and related workers, all other",,170,11.4,,,32.27,67120,2.3,20.13,24.87,30.28,38.09,47.19,41870,51720,62970,79220,98150,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-4011,Agricultural and food science technicians,,100,40.8,,,13.23,27530,10,9.53,10.18,11.25,16.56,19.13,19830,21170,23400,34450,39790,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-4021,Biological technicians,,720,26,,,16.63,34590,1.3,12.14,13.77,16.15,18.61,22.57,25260,28640,33600,38710,46940,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-4031,Chemical technicians,,150,28.3,,,18.59,38660,4.5,12.75,14.97,17.14,21.67,27.55,26520,31140,35660,45070,57300,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-4061,Social science research assistants,,170,46.4,,,17.29,35960,3.9,12.63,13.73,15.32,20.03,26.43,26270,28550,31870,41670,54980,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-4091,"Environmental science and protection technicians, including health",,220,5.8,,,20.5,42630,2.1,14.16,16.57,20.79,24.6,27.11,29460,34460,43250,51170,56400,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-4092,Forensic science technicians,,140,0,,,26.65,55440,1.9,18.35,22.96,27.77,31.24,34.12,38170,47760,57760,64990,70970,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",19-4093,Forest and conservation technicians,,190,3.2,,,18.07,37580,1.3,11.75,13.25,15.97,22.32,28.2,24440,27560,33220,46420,58650,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-0000,Community and social services occupations,major,17010,3.3,,,18.68,38850,1.9,9.97,12.62,17.18,23.42,29.02,20740,26240,35730,48710,60360,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1011,Substance abuse and behavioral disorder counselors,,980,15.8,,,17.59,36580,4.6,11.58,13.82,16.88,20.78,25.05,24080,28750,35110,43210,52110,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1012,"Educational, vocational, and school counselors",,1530,6.2,,,22.97,47780,2.3,13.96,17,22.65,28.52,33.53,29030,35350,47110,59310,69750,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1013,Marriage and family therapists,,110,14.2,,,24.65,51260,7.2,10.82,15.45,25.72,32.85,37.41,22510,32140,53500,68330,77820,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1014,Mental health counselors,,740,12.4,,,21.25,44200,3.9,12.61,15.2,20.96,26.27,31.72,26220,31620,43590,54640,65970,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1015,Rehabilitation counselors,,1410,18.3,,,15.23,31670,5.7,8.59,10.32,13.88,19.17,24.61,17860,21480,28870,39880,51190,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1019,"Counselors, all other",,50,19.1,,,23.8,49500,3,14.55,19.92,24.81,27.69,30.18,30270,41430,51610,57590,62780,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1021,"Child, family, and school social workers",,1670,8,,,18.28,38010,2.6,12.03,15.4,17.59,21.46,24.92,25030,32020,36600,44640,51840,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1022,Medical and public health social workers,,590,10.9,,,23.98,49880,2.4,14.69,19.05,24.64,28.88,33.56,30560,39620,51250,60070,69810,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1023,Mental health and substance abuse social workers,,1520,18.5,,,15,31200,6.6,9.67,10.8,13.07,16.77,23.19,20110,22470,27190,34870,48230,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1029,"Social workers, all other",,1030,8.7,,,20.8,43260,2.7,12.77,17.56,21.22,24.49,27.64,26560,36530,44140,50930,57490,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1091,Health educators,,370,11.5,,,24.49,50940,2.4,16.58,19.77,24.58,28.57,33.32,34490,41120,51120,59420,69300,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1092,Probation officers and correctional treatment specialists,,790,5,,,25.35,52730,2.4,18.98,21.02,23.97,27.24,32.39,39480,43720,49860,56670,67370,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1093,Social and human service assistants,,2660,11.4,,,13.15,27360,2.7,8.93,10.24,12.37,14.91,19.11,18570,21300,25720,31010,39750,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-1099,"Community and social service specialists, all other",,490,19,,,17.06,35490,3.2,10.37,12.8,16.12,20.4,25.52,21580,26620,33520,42430,53090,,
